product_id,category,sub_category,product_name
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright)
OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope
TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
OFF-AR-10003481,Office Supplies,Art,Newell 348
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
FUR-FU-10003798,Furniture,Furnishings,"\"Ultra Door Kickplate, 8\"\"H x 34\"\"W\""
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
FUR-FU-10001215,Furniture,Furnishings,"\"Howard Miller 11-1/2\"\" Diameter Brentwood Wall Clock\""
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890
TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set
TEC-PH-10004434,Technology,Phones,Cisco IP�Phone�7961G VoIP�phone�- Dark gray
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray"
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
TEC-MA-10001127,Technology,Machines,"\"HP Designjet T520 Inkjet Large Format Printer - 24\"\" Color\""
OFF-AR-10001227,Office Supplies,Art,Newell 338
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933
OFF-BI-10003876,Office Supplies,Binders,"\"Green Canvas Binder for 8-1/2\"\" x 14\"\" Sheets\""
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
OFF-AR-10001972,Office Supplies,Art,Newell 323
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
OFF-AP-10001366,Office Supplies,Appliances,Staple holder
OFF-BI-10000216,Office Supplies,Binders,"\"Mead 1st Gear 2\"\" Zipper Binder"
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF-LA-10003720,Office Supplies,Labels,Avery 487
TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
OFF-PA-10000556,Office Supplies,Paper,Xerox 208
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper
OFF-LA-10000414,Office Supplies,Labels,Avery 503
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
OFF-AR-10003217,Office Supplies,Art,Newell 316
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
OFF-EN-10003567,Office Supplies,Envelopes,"\"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10\"\" x 13\"\""
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
OFF-PA-10004948,Office Supplies,Paper,Xerox 190
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
OFF-PA-10000807,Office Supplies,Paper,"\"TOPS \"\"Important Message\"\" Pads"
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers
OFF-LA-10003388,Office Supplies,Labels,Avery 5
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 -�speaker phone
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
TEC-AC-10004877,Technology,Accessories,Imation�30456 USB�Flash Drive�8GB
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
OFF-PA-10000483,Office Supplies,Paper,Xerox 19
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
OFF-EN-10001453,Office Supplies,Envelopes,"\"Tyvek Interoffice Envelopes, 9 1/2\"\" x 12 1/2\"\""
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
OFF-FA-10003485,Office Supplies,Fasteners,Staples
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer
OFF-ST-10000136,Office Supplies,Storage,Letter Size File
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3
FUR-FU-10001025,Furniture,Furnishings,"Eldon Im�ge Series Desk Accessories, Clear"
OFF-LA-10004178,Office Supplies,Labels,Avery 491
OFF-PA-10003797,Office Supplies,Paper,Xerox 209
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
OFF-LA-10000305,Office Supplies,Labels,Avery 495
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
OFF-PA-10003022,Office Supplies,Paper,Standard Line �While You Were Out� Hardbound Telephone Message Book
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963
TEC-AC-10003870,Technology,Accessories,Logitech�Z-906 Speaker sys - home theater - 5.1-CH
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-PA-10000048,Office Supplies,Paper,Xerox 20
TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
OFF-PA-10003036,Office Supplies,Paper,"\"Black Print Carbonless 8 1/2\"\" x 8 1/4\"\" Rapid Memo Book\""
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
TEC-PH-10001468,Technology,Phones,Panasonic Business�Telephones�KX-T7736
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes
OFF-ST-10003994,Office Supplies,Storage,"\"Belkin 19\"\" Center-Weighted Shelf"
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4\""
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
OFF-LA-10003498,Office Supplies,Labels,Avery 475
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
OFF-PA-10001826,Office Supplies,Paper,Xerox 207
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
TEC-AC-10002647,Technology,Accessories,"Logitech�Wireless Boombox Speaker - portable - wireless, wired"
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
OFF-PA-10001801,Office Supplies,Paper,Xerox 193
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount
OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone
OFF-BI-10000279,Office Supplies,Binders,"\"Acco Recycled 2\"\" Capacity Laser Printer Hanging Data Binders\""
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer
FUR-FU-10003095,Furniture,Furnishings,"\"Linden 12\"\" Wall Clock With Oak Frame\""
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
OFF-LA-10002368,Office Supplies,Labels,Avery 479
TEC-MA-10003230,Technology,Machines,Okidata C610n Printer
OFF-PA-10000295,Office Supplies,Paper,Xerox 229
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard
TEC-PH-10004094,Technology,Phones,Motorola L703CM
TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
OFF-BI-10002897,Office Supplies,Binders,"\"Black Avery Memo-Size 3-Ring Binder, 5 1/2\"\" x 8 1/2\"\"\""
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983
FUR-FU-10003806,Furniture,Furnishings,"\"Tenex Chairmat w/ Average Lip, 45\"\" x 53\"\"\""
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
OFF-LA-10002473,Office Supplies,Labels,Avery 484
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer
FUR-FU-10002506,Furniture,Furnishings,"\"Tensor \"\"Hersey Kiss\"\" Styled Floor Lamp\""
TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938
TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
FUR-FU-10001379,Furniture,Furnishings,"\"Executive Impressions 16-1/2\"\" Circular Wall Clock\""
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
FUR-FU-10002030,Furniture,Furnishings,"\"Executive Impressions 14\"\" Contract Wall Clock with Quartz Movement\""
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance
OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
OFF-SU-10004290,Office Supplies,Supplies,"\"Acme Design Line 8\"\" Stainless Steel Bent Scissors w/Champagne Handles"
TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955
OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
OFF-PA-10001583,Office Supplies,Paper,"\"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2\"\" X 11\"\" Cards"
TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters
FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal
OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless"
TEC-PH-10002645,Technology,Phones,LG G2
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
